FID,Id,POINT_X,POINT_Y
2972,0,295950.322400000000000,3237025.632640000000000
2973,0,295952.322400000000000,3237025.632640000000000
2974,0,295944.322400000000000,3237027.632640000000000
2975,0,295946.322400000000000,3237027.632640000000000
2976,0,295948.322400000000000,3237027.632640000000000
2977,0,295950.322400000000000,3237027.632640000000000
2978,0,295942.322400000000000,3237029.632640000000000
2979,0,295944.322400000000000,3237029.632640000000000
2980,0,295946.322400000000000,3237029.632640000000000
2981,0,295948.322400000000000,3237029.632640000000000
2982,0,295950.322400000000000,3237029.632640000000000
2983,0,295942.322400000000000,3237031.632640000000000
2984,0,295944.322400000000000,3237031.632640000000000
2985,0,295946.322400000000000,3237031.632640000000000
2986,0,295948.322400000000000,3237031.632640000000000
2987,0,295950.322400000000000,3237031.632640000000000
2988,0,295942.322400000000000,3237033.632640000000000
2989,0,295944.322400000000000,3237033.632640000000000
2990,0,295946.322400000000000,3237033.632640000000000
2991,0,295948.322400000000000,3237033.632640000000000
2992,0,295950.322400000000000,3237033.632640000000000
2993,0,295942.322400000000000,3237035.632640000000000
2994,0,295944.322400000000000,3237035.632640000000000
2995,0,295946.322400000000000,3237035.632640000000000
2996,0,295948.322400000000000,3237035.632640000000000
2997,0,295942.322400000000000,3237037.632640000000000
2998,0,295944.322400000000000,3237037.632640000000000
2999,0,295946.322400000000000,3237037.632640000000000
3000,0,295948.322400000000000,3237037.632640000000000
3001,0,295940.322400000000000,3237039.632640000000000
3002,0,295942.322400000000000,3237039.632640000000000
3003,0,295944.322400000000000,3237039.632640000000000
3004,0,295946.322400000000000,3237039.632640000000000
3005,0,295948.322400000000000,3237039.632640000000000
3006,0,295940.322400000000000,3237041.632640000000000
3007,0,295942.322400000000000,3237041.632640000000000
3008,0,295944.322400000000000,3237041.632640000000000
3009,0,295946.322400000000000,3237041.632640000000000
3010,0,295948.322400000000000,3237041.632640000000000
3011,0,295940.322400000000000,3237043.632640000000000
3012,0,295942.322400000000000,3237043.632640000000000
3013,0,295944.322400000000000,3237043.632640000000000
3014,0,295946.322400000000000,3237043.632640000000000
3015,0,295948.322400000000000,3237043.632640000000000
3016,0,295944.322400000000000,3237045.632640000000000
3017,0,295946.322400000000000,3237045.632640000000000
3018,0,295918.322400000000000,3237425.632640000000000
3019,0,295920.322400000000000,3237425.632640000000000
3020,0,295922.322400000000000,3237425.632640000000000
3021,0,295914.322400000000000,3237427.632640000000000
3022,0,295916.322400000000000,3237427.632640000000000
3023,0,295918.322400000000000,3237427.632640000000000
3024,0,295920.322400000000000,3237427.632640000000000
3025,0,295922.322400000000000,3237427.632640000000000
3026,0,295914.322400000000000,3237429.632640000000000
3027,0,295916.322400000000000,3237429.632640000000000
3028,0,295918.322400000000000,3237429.632640000000000
3029,0,295920.322400000000000,3237429.632640000000000
3030,0,295922.322400000000000,3237429.632640000000000
3031,0,295914.322400000000000,3237431.632640000000000
3032,0,295916.322400000000000,3237431.632640000000000
3033,0,295918.322400000000000,3237431.632640000000000
3034,0,295920.322400000000000,3237431.632640000000000
3035,0,295922.322400000000000,3237431.632640000000000
3036,0,295914.322400000000000,3237433.632640000000000
3037,0,295916.322400000000000,3237433.632640000000000
3038,0,295918.322400000000000,3237433.632640000000000
3039,0,295920.322400000000000,3237433.632640000000000
3040,0,295922.322400000000000,3237433.632640000000000
3041,0,295914.322400000000000,3237435.632640000000000
3042,0,295916.322400000000000,3237435.632640000000000
3043,0,295918.322400000000000,3237435.632640000000000
3044,0,295920.322400000000000,3237435.632640000000000
3045,0,295922.322400000000000,3237435.632640000000000
3046,0,295916.322400000000000,3237437.632640000000000
3047,0,295918.322400000000000,3237437.632640000000000
3048,0,295920.322400000000000,3237437.632640000000000
3049,0,295922.322400000000000,3237437.632640000000000
3050,0,295916.322400000000000,3237439.632640000000000
3051,0,295918.322400000000000,3237439.632640000000000
3052,0,295920.322400000000000,3237439.632640000000000
3053,0,295922.322400000000000,3237439.632640000000000
3054,0,295916.322400000000000,3237441.632640000000000
3055,0,295918.322400000000000,3237441.632640000000000
3056,0,295920.322400000000000,3237441.632640000000000
3057,0,295922.322400000000000,3237441.632640000000000
3058,0,295916.322400000000000,3237443.632640000000000
3059,0,295918.322400000000000,3237443.632640000000000
3060,0,295920.322400000000000,3237443.632640000000000
3061,0,295922.322400000000000,3237443.632640000000000
3062,0,295916.322400000000000,3237445.632640000000000
3063,0,295918.322400000000000,3237445.632640000000000
3064,0,295920.322400000000000,3237445.632640000000000
3065,0,295922.322400000000000,3237445.632640000000000
3066,0,295924.322400000000000,3237445.632640000000000
3067,0,295916.322400000000000,3237447.632640000000000
3068,0,295918.322400000000000,3237447.632640000000000
3069,0,295920.322400000000000,3237447.632640000000000
3070,0,295922.322400000000000,3237447.632640000000000
3071,0,295924.322400000000000,3237447.632640000000000
3072,0,295916.322400000000000,3237449.632640000000000
3073,0,295918.322400000000000,3237449.632640000000000
3074,0,295920.322400000000000,3237449.632640000000000
3075,0,295922.322400000000000,3237449.632640000000000
3076,0,295924.322400000000000,3237449.632640000000000
3077,0,295916.322400000000000,3237451.632640000000000
3078,0,295918.322400000000000,3237451.632640000000000
3079,0,295920.322400000000000,3237451.632640000000000
3080,0,295922.322400000000000,3237451.632640000000000
3081,0,295924.322400000000000,3237451.632640000000000
3082,0,295916.322400000000000,3237453.632640000000000
3083,0,295918.322400000000000,3237453.632640000000000
3084,0,295920.322400000000000,3237453.632640000000000
3085,0,295922.322400000000000,3237453.632640000000000
3086,0,295924.322400000000000,3237453.632640000000000
3087,0,295916.322400000000000,3237455.632640000000000
3088,0,295918.322400000000000,3237455.632640000000000
3089,0,295920.322400000000000,3237455.632640000000000
3090,0,295922.322400000000000,3237455.632640000000000
3091,0,295924.322400000000000,3237455.632640000000000
3092,0,295916.322400000000000,3237457.632640000000000
3093,0,295918.322400000000000,3237457.632640000000000
3094,0,295920.322400000000000,3237457.632640000000000
3095,0,295922.322400000000000,3237457.632640000000000
3096,0,295924.322400000000000,3237457.632640000000000
3097,0,295918.322400000000000,3237459.632640000000000
3098,0,295920.322400000000000,3237459.632640000000000
3099,0,295922.322400000000000,3237459.632640000000000
3100,0,295924.322400000000000,3237459.632640000000000
3101,0,295918.322400000000000,3237461.632640000000000
3102,0,295920.322400000000000,3237461.632640000000000
3103,0,295922.322400000000000,3237461.632640000000000
3104,0,295924.322400000000000,3237461.632640000000000
3105,0,295918.322400000000000,3237463.632640000000000
3106,0,295920.322400000000000,3237463.632640000000000
3107,0,295922.322400000000000,3237463.632640000000000
3108,0,295924.322400000000000,3237463.632640000000000
3109,0,295918.322400000000000,3237465.632640000000000
3110,0,295920.322400000000000,3237465.632640000000000
3111,0,295922.322400000000000,3237465.632640000000000
3112,0,295924.322400000000000,3237465.632640000000000
3113,0,295918.322400000000000,3237467.632640000000000
3114,0,295920.322400000000000,3237467.632640000000000
3115,0,295922.322400000000000,3237467.632640000000000
3116,0,295924.322400000000000,3237467.632640000000000
3117,0,295918.322400000000000,3237469.632640000000000
3118,0,295920.322400000000000,3237469.632640000000000
3119,0,295922.322400000000000,3237469.632640000000000
3120,0,295924.322400000000000,3237469.632640000000000
3121,0,295926.322400000000000,3237469.632640000000000
3122,0,295918.322400000000000,3237471.632640000000000
3123,0,295920.322400000000000,3237471.632640000000000
3124,0,295922.322400000000000,3237471.632640000000000
3125,0,295924.322400000000000,3237471.632640000000000
3126,0,295926.322400000000000,3237471.632640000000000
3127,0,295918.322400000000000,3237473.632640000000000
3128,0,295920.322400000000000,3237473.632640000000000
3129,0,295922.322400000000000,3237473.632640000000000
3130,0,295924.322400000000000,3237473.632640000000000
3131,0,295926.322400000000000,3237473.632640000000000
3132,0,295918.322400000000000,3237475.632640000000000
3133,0,295920.322400000000000,3237475.632640000000000
3134,0,295922.322400000000000,3237475.632640000000000
3135,0,295924.322400000000000,3237475.632640000000000
3136,0,295926.322400000000000,3237475.632640000000000
3137,0,295918.322400000000000,3237477.632640000000000
3138,0,295920.322400000000000,3237477.632640000000000
3139,0,295922.322400000000000,3237477.632640000000000
3140,0,295924.322400000000000,3237477.632640000000000
3141,0,295926.322400000000000,3237477.632640000000000
3142,0,295918.322400000000000,3237479.632640000000000
3143,0,295920.322400000000000,3237479.632640000000000
3144,0,295922.322400000000000,3237479.632640000000000
3145,0,295924.322400000000000,3237479.632640000000000
3146,0,295926.322400000000000,3237479.632640000000000
3147,0,295920.322400000000000,3237481.632640000000000
3148,0,295922.322400000000000,3237481.632640000000000
3149,0,295924.322400000000000,3237481.632640000000000
3150,0,295926.322400000000000,3237481.632640000000000
3151,0,295920.322400000000000,3237483.632640000000000
3152,0,295922.322400000000000,3237483.632640000000000
3153,0,295924.322400000000000,3237483.632640000000000
3154,0,295926.322400000000000,3237483.632640000000000
3155,0,295920.322400000000000,3237485.632640000000000
3156,0,295922.322400000000000,3237485.632640000000000
3157,0,295924.322400000000000,3237485.632640000000000
3158,0,295926.322400000000000,3237485.632640000000000
3159,0,295920.322400000000000,3237487.632640000000000
3160,0,295922.322400000000000,3237487.632640000000000
3161,0,295924.322400000000000,3237487.632640000000000
3162,0,295926.322400000000000,3237487.632640000000000
3163,0,295920.322400000000000,3237489.632640000000000
3164,0,295922.322400000000000,3237489.632640000000000
3165,0,295924.322400000000000,3237489.632640000000000
3166,0,295926.322400000000000,3237489.632640000000000
3167,0,295920.322400000000000,3237491.632640000000000
3168,0,295922.322400000000000,3237491.632640000000000
3169,0,295924.322400000000000,3237491.632640000000000
3170,0,295926.322400000000000,3237491.632640000000000
3171,0,295928.322400000000000,3237491.632640000000000
3172,0,295920.322400000000000,3237493.632640000000000
3173,0,295922.322400000000000,3237493.632640000000000
3174,0,295924.322400000000000,3237493.632640000000000
3175,0,295926.322400000000000,3237493.632640000000000
3176,0,295928.322400000000000,3237493.632640000000000
3177,0,295920.322400000000000,3237495.632640000000000
3178,0,295922.322400000000000,3237495.632640000000000
3179,0,295924.322400000000000,3237495.632640000000000
3180,0,295926.322400000000000,3237495.632640000000000
3181,0,295928.322400000000000,3237495.632640000000000
3182,0,295920.322400000000000,3237497.632640000000000
3183,0,295922.322400000000000,3237497.632640000000000
3184,0,295924.322400000000000,3237497.632640000000000
3185,0,295926.322400000000000,3237497.632640000000000
3186,0,295928.322400000000000,3237497.632640000000000
3187,0,295920.322400000000000,3237499.632640000000000
3188,0,295922.322400000000000,3237499.632640000000000
3189,0,295924.322400000000000,3237499.632640000000000
3190,0,295926.322400000000000,3237499.632640000000000
3191,0,295928.322400000000000,3237499.632640000000000
3192,0,295920.322400000000000,3237501.632640000000000
3193,0,295922.322400000000000,3237501.632640000000000
3194,0,295924.322400000000000,3237501.632640000000000
3195,0,295926.322400000000000,3237501.632640000000000
3196,0,295928.322400000000000,3237501.632640000000000
3197,0,295920.322400000000000,3237503.632640000000000
3198,0,295922.322400000000000,3237503.632640000000000
3199,0,295924.322400000000000,3237503.632640000000000
3200,0,295926.322400000000000,3237503.632640000000000
3201,0,295928.322400000000000,3237503.632640000000000
3202,0,295920.322400000000000,3237505.632640000000000
3203,0,295922.322400000000000,3237505.632640000000000
3204,0,295924.322400000000000,3237505.632640000000000
3205,0,295926.322400000000000,3237505.632640000000000
3206,0,295928.322400000000000,3237505.632640000000000
3207,0,295918.322400000000000,3237507.632640000000000
3208,0,295920.322400000000000,3237507.632640000000000
3209,0,295922.322400000000000,3237507.632640000000000
3210,0,295924.322400000000000,3237507.632640000000000
3211,0,295926.322400000000000,3237507.632640000000000
3212,0,295928.322400000000000,3237507.632640000000000
3213,0,295916.322400000000000,3237509.632640000000000
3214,0,295918.322400000000000,3237509.632640000000000
3215,0,295920.322400000000000,3237509.632640000000000
3216,0,295922.322400000000000,3237509.632640000000000
3217,0,295924.322400000000000,3237509.632640000000000
3218,0,295926.322400000000000,3237509.632640000000000
3219,0,295916.322400000000000,3237511.632640000000000
3220,0,295918.322400000000000,3237511.632640000000000
3221,0,295920.322400000000000,3237511.632640000000000
3222,0,295922.322400000000000,3237511.632640000000000
3223,0,295924.322400000000000,3237511.632640000000000
