FID,point,elev_ft,transect,element,type,F8,POINT_X,POINT_Y,POINT_Z,POINT_M
3690,4435.000000000000000,-1.532000000000000,4.000000000000000,20.000000000000000,ROCK TOP, ,296359.153209000010000,3236065.169640000000000,-1.532000000000000,1.000000000000000
3691,4436.000000000000000,-1.777000000000000,4.000000000000000,20.000000000000000,ROCK TOP, ,296358.921190999970000,3236064.306230000200000,-1.777000000000000,1.000000000000000
3692,4437.000000000000000,-2.379000000000000,4.000000000000000,20.000000000000000,ROCK TOP, ,296358.182173000010000,3236064.004970000100000,-2.379000000000000,1.000000000000000
3693,4438.000000000000000,-1.877000000000000,4.000000000000000,20.000000000000000,ROCK TOP, ,296357.588335999990000,3236063.678090000100000,-1.877000000000000,1.000000000000000
3694,4439.000000000000000,-1.427000000000000,4.000000000000000,20.000000000000000,ROCK TOP, ,296356.961805999980000,3236063.342029999900000,-1.427000000000000,1.000000000000000
3695,4440.000000000000000,-1.728000000000000,4.000000000000000,20.000000000000000,ROCK TOP, ,296356.700798999980000,3236063.011090000200000,-1.728000000000000,1.000000000000000
3696,4441.000000000000000,-1.716000000000000,4.000000000000000,20.000000000000000,ROCK TOP, ,296356.279179000000000,3236062.218799999900000,-1.716000000000000,1.000000000000000
3697,4442.000000000000000,-1.676000000000000,4.000000000000000,20.000000000000000,ROCK TOP, ,296355.583534999980000,3236062.321060000000000,-1.676000000000000,1.000000000000000
3698,4443.000000000000000,-1.778000000000000,4.000000000000000,20.000000000000000,ROCK TOP, ,296354.952301000010000,3236061.898169999900000,-1.778000000000000,1.000000000000000
3699,4444.000000000000000,-1.769000000000000,4.000000000000000,20.000000000000000,ROCK TOP, ,296353.921268999980000,3236061.561600000100000,-1.769000000000000,1.000000000000000
3700,4445.000000000000000,-1.584000000000000,4.000000000000000,20.000000000000000,ROCK TOP, ,296353.223195999980000,3236061.093249999900000,-1.584000000000000,1.000000000000000
3701,4446.000000000000000,-1.763000000000000,4.000000000000000,20.000000000000000,ROCK TOP, ,296352.486636999990000,3236060.651449999800000,-1.763000000000000,1.000000000000000
3702,4447.000000000000000,-3.962000000000000,4.000000000000000,20.000000000000000,GS, ,296351.703253999990000,3236060.402079999900000,-3.962000000000000,1.000000000000000
3703,4448.000000000000000,-3.703000000000000,5.000000000000000,20.000000000000000,GS, ,296357.215494000000000,3236050.164890000100000,-3.703000000000000,1.000000000000000
3704,4449.000000000000000,-1.847000000000000,5.000000000000000,20.000000000000000,ROCK TOP, ,296357.463318999970000,3236050.773029999800000,-1.847000000000000,1.000000000000000
3705,4450.000000000000000,-1.679000000000000,5.000000000000000,20.000000000000000,ROCK TOP, ,296358.262181999980000,3236050.764390000100000,-1.679000000000000,1.000000000000000
3706,4451.000000000000000,-1.704000000000000,5.000000000000000,20.000000000000000,ROCK TOP, ,296359.013678000020000,3236050.884780000000000,-1.704000000000000,1.000000000000000
3707,4452.000000000000000,-1.619000000000000,5.000000000000000,20.000000000000000,ROCK TOP, ,296359.796421999980000,3236051.202130000100000,-1.619000000000000,1.000000000000000
3708,4453.000000000000000,-1.724000000000000,5.000000000000000,20.000000000000000,ROCK TOP, ,296360.457469000020000,3236051.475099999900000,-1.724000000000000,1.000000000000000
3709,4454.000000000000000,-1.941000000000000,5.000000000000000,20.000000000000000,ROCK TOP, ,296361.418399000020000,3236051.919559999800000,-1.941000000000000,1.000000000000000
3710,4455.000000000000000,-1.935000000000000,5.000000000000000,20.000000000000000,ROCK TOP, ,296362.094973000000000,3236052.333219999900000,-1.935000000000000,1.000000000000000
3711,4456.000000000000000,-1.841000000000000,5.000000000000000,20.000000000000000,ROCK TOP, ,296362.938474999970000,3236052.733570000200000,-1.841000000000000,1.000000000000000
3712,4457.000000000000000,-1.720000000000000,5.000000000000000,20.000000000000000,ROCK TOP, ,296363.695439999980000,3236052.959079999900000,-1.720000000000000,1.000000000000000
3713,4458.000000000000000,-1.709000000000000,5.000000000000000,20.000000000000000,ROCK TOP, ,296364.354695999990000,3236052.986380000100000,-1.709000000000000,1.000000000000000
3714,4459.000000000000000,-1.786000000000000,5.000000000000000,20.000000000000000,ROCK TOP, ,296364.687824000020000,3236053.696210000200000,-1.786000000000000,1.000000000000000
3715,4460.000000000000000,-1.777000000000000,5.000000000000000,20.000000000000000,ROCK TOP, ,296365.513534000030000,3236054.047640000000000,-1.777000000000000,1.000000000000000
3716,4461.000000000000000,-3.820000000000000,5.000000000000000,20.000000000000000,GS, ,296365.630700999990000,3236054.597149999800000,-3.820000000000000,1.000000000000000
3717,4462.000000000000000,-3.836000000000000,6.000000000000000,20.000000000000000,GS, ,296372.311418000030000,3236042.048589999800000,-3.836000000000000,1.000000000000000
3718,4463.000000000000000,-1.895000000000000,6.000000000000000,20.000000000000000,ROCK TOP, ,296371.707771999990000,3236041.643749999800000,-1.895000000000000,1.000000000000000
3719,4464.000000000000000,-1.845000000000000,6.000000000000000,20.000000000000000,ROCK TOP, ,296371.041937000000000,3236041.667109999800000,-1.845000000000000,1.000000000000000
3720,4465.000000000000000,-1.497000000000000,6.000000000000000,20.000000000000000,ROCK TOP, ,296370.491836000000000,3236041.107280000100000,-1.497000000000000,1.000000000000000
3721,4466.000000000000000,-1.761000000000000,6.000000000000000,20.000000000000000,ROCK TOP, ,296370.133655000010000,3236040.712239999800000,-1.761000000000000,1.000000000000000
3722,4467.000000000000000,-1.553000000000000,6.000000000000000,20.000000000000000,ROCK TOP, ,296369.453556999970000,3236040.743030000000000,-1.553000000000000,1.000000000000000
3723,4468.000000000000000,-1.865000000000000,6.000000000000000,20.000000000000000,ROCK TOP, ,296368.971980999980000,3236040.068909999900000,-1.865000000000000,1.000000000000000
3724,4469.000000000000000,-1.794000000000000,6.000000000000000,20.000000000000000,ROCK TOP, ,296368.341376999980000,3236039.648459999800000,-1.794000000000000,1.000000000000000
3725,4470.000000000000000,-1.438000000000000,6.000000000000000,20.000000000000000,ROCK TOP, ,296367.782815999990000,3236039.204520000100000,-1.438000000000000,1.000000000000000
3726,4471.000000000000000,-1.781000000000000,6.000000000000000,20.000000000000000,ROCK TOP, ,296366.893858000000000,3236039.085610000000000,-1.781000000000000,1.000000000000000
3727,4472.000000000000000,-1.779000000000000,6.000000000000000,20.000000000000000,ROCK TOP, ,296366.370178000010000,3236038.549930000200000,-1.779000000000000,1.000000000000000
3728,4473.000000000000000,-1.559000000000000,6.000000000000000,20.000000000000000,ROCK TOP, ,296365.666728999990000,3236038.630609999900000,-1.559000000000000,1.000000000000000
3729,4474.000000000000000,-1.787000000000000,6.000000000000000,20.000000000000000,ROCK TOP, ,296364.595487000010000,3236038.297129999800000,-1.787000000000000,1.000000000000000
3730,4475.000000000000000,-1.765000000000000,6.000000000000000,20.000000000000000,ROCK TOP, ,296363.760471999990000,3236038.034180000000000,-1.765000000000000,1.000000000000000
3731,4476.000000000000000,-3.605000000000000,6.000000000000000,20.000000000000000,GS, ,296363.286058000000000,3236037.663600000100000,-3.605000000000000,1.000000000000000
3732,4477.000000000000000,-3.582000000000000,7.000000000000000,20.000000000000000,GS, ,296366.293222000010000,3236033.709110000200000,-3.582000000000000,1.000000000000000
3733,4478.000000000000000,-1.592000000000000,7.000000000000000,20.000000000000000,ROCK TOP, ,296366.611551999990000,3236033.970679999800000,-1.592000000000000,1.000000000000000
3734,4479.000000000000000,-1.559000000000000,7.000000000000000,20.000000000000000,ROCK TOP, ,296367.318904999990000,3236034.383469999800000,-1.559000000000000,1.000000000000000
3735,4480.000000000000000,-1.430000000000000,7.000000000000000,20.000000000000000,ROCK TOP, ,296367.735614000000000,3236034.742959999900000,-1.430000000000000,1.000000000000000
3736,4481.000000000000000,-1.784000000000000,7.000000000000000,20.000000000000000,ROCK TOP, ,296368.357878000010000,3236034.900419999800000,-1.784000000000000,1.000000000000000
3737,4482.000000000000000,-1.764000000000000,7.000000000000000,20.000000000000000,ROCK TOP, ,296369.162742000010000,3236035.237999999900000,-1.764000000000000,1.000000000000000
3738,4483.000000000000000,-1.781000000000000,7.000000000000000,20.000000000000000,ROCK TOP, ,296369.836977000000000,3236035.448979999900000,-1.781000000000000,1.000000000000000
3739,4484.000000000000000,-1.703000000000000,7.000000000000000,20.000000000000000,ROCK TOP, ,296370.763893999970000,3236035.872700000200000,-1.703000000000000,1.000000000000000
3740,4485.000000000000000,-1.789000000000000,7.000000000000000,20.000000000000000,ROCK TOP, ,296371.521972000020000,3236035.942739999900000,-1.789000000000000,1.000000000000000
3741,4486.000000000000000,-1.581000000000000,7.000000000000000,20.000000000000000,ROCK TOP, ,296372.357433000000000,3236036.293779999900000,-1.581000000000000,1.000000000000000
3742,4487.000000000000000,-1.701000000000000,7.000000000000000,20.000000000000000,ROCK TOP, ,296373.115630000010000,3236036.735100000200000,-1.701000000000000,1.000000000000000
3743,4488.000000000000000,-1.781000000000000,7.000000000000000,20.000000000000000,ROCK TOP, ,296373.654164000010000,3236037.082570000100000,-1.781000000000000,1.000000000000000
3744,4489.000000000000000,-1.679000000000000,7.000000000000000,20.000000000000000,ROCK TOP, ,296374.378460999990000,3236037.194670000100000,-1.679000000000000,1.000000000000000
3745,4490.000000000000000,-3.735000000000000,7.000000000000000,20.000000000000000,GS, ,296374.956309999980000,3236037.684160000200000,-3.735000000000000,1.000000000000000
3746,4491.000000000000000,-3.726000000000000,7.000000000000000,20.000000000000000,GS, ,296373.945477999980000,3236038.858109999900000,-3.726000000000000,1.000000000000000
3747,4492.000000000000000,-1.925000000000000,7.000000000000000,20.000000000000000,ROCK TOP, ,296373.049707999980000,3236038.548130000000000,-1.925000000000000,1.000000000000000
3748,4493.000000000000000,-1.813000000000000,7.000000000000000,20.000000000000000,ROCK TOP, ,296372.244883999990000,3236037.965160000100000,-1.813000000000000,1.000000000000000
3749,4494.000000000000000,-3.545000000000000,8.000000000000000,20.000000000000000,GS, ,296383.251364999970000,3236020.847930000200000,-3.545000000000000,1.000000000000000
3750,4495.000000000000000,-1.810000000000000,8.000000000000000,20.000000000000000,ROCK TOP, ,296382.984709999990000,3236020.676760000200000,-1.810000000000000,1.000000000000000
3751,4496.000000000000000,-1.745000000000000,8.000000000000000,20.000000000000000,ROCK TOP, ,296382.378834999980000,3236020.546589999900000,-1.745000000000000,1.000000000000000
3752,4497.000000000000000,-1.403000000000000,8.000000000000000,20.000000000000000,ROCK TOP, ,296381.237930000000000,3236020.122560000000000,-1.403000000000000,1.000000000000000
3753,4498.000000000000000,-1.675000000000000,8.000000000000000,20.000000000000000,ROCK TOP, ,296380.659466999990000,3236019.918389999800000,-1.675000000000000,1.000000000000000
3754,4499.000000000000000,-1.595000000000000,8.000000000000000,20.000000000000000,ROCK TOP, ,296379.985613000000000,3236019.966510000200000,-1.595000000000000,1.000000000000000
3755,4500.000000000000000,-1.553000000000000,8.000000000000000,20.000000000000000,ROCK TOP, ,296379.209662000010000,3236019.730789999900000,-1.553000000000000,1.000000000000000
3756,4501.000000000000000,-1.569000000000000,8.000000000000000,20.000000000000000,ROCK TOP, ,296378.520643999970000,3236019.573590000200000,-1.569000000000000,1.000000000000000
3757,4502.000000000000000,-1.648000000000000,8.000000000000000,20.000000000000000,ROCK TOP, ,296377.768004000010000,3236019.319089999900000,-1.648000000000000,1.000000000000000
3758,4503.000000000000000,-1.818000000000000,8.000000000000000,20.000000000000000,ROCK TOP, ,296376.969931999980000,3236019.098799999800000,-1.818000000000000,1.000000000000000
3759,4504.000000000000000,-1.752000000000000,8.000000000000000,20.000000000000000,ROCK TOP, ,296376.250582000010000,3236018.887600000000000,-1.752000000000000,1.000000000000000
3760,4505.000000000000000,-1.736000000000000,8.000000000000000,20.000000000000000,ROCK TOP, ,296375.437293000000000,3236018.670190000000000,-1.736000000000000,1.000000000000000
3761,4506.000000000000000,-3.520000000000000,8.000000000000000,20.000000000000000,GS, ,296374.536368999980000,3236018.577889999800000,-3.520000000000000,1.000000000000000
3762,4507.000000000000000,-3.567000000000000,8.000000000000000,20.000000000000000,GS, ,296375.427904999990000,3236016.819089999900000,-3.567000000000000,1.000000000000000
3763,4508.000000000000000,-1.860000000000000,8.000000000000000,20.000000000000000,ROCK TOP, ,296375.891768999980000,3236017.132150000000000,-1.860000000000000,1.000000000000000
3764,4509.000000000000000,-1.874000000000000,8.000000000000000,20.000000000000000,ROCK TOP, ,296376.968445000010000,3236017.709439999900000,-1.874000000000000,1.000000000000000
3765,4510.000000000000000,-1.820000000000000,8.000000000000000,20.000000000000000,ROCK TOP, ,296377.861572999970000,3236018.495879999800000,-1.820000000000000,1.000000000000000
3766,4511.000000000000000,-3.409000000000000,9.000000000000000,20.000000000000000,GS, ,296376.754716000000000,3236013.236790000000000,-3.409000000000000,1.000000000000000
3767,4512.000000000000000,-1.652000000000000,9.000000000000000,20.000000000000000,ROCK TOP, ,296377.334572999970000,3236013.461380000200000,-1.652000000000000,1.000000000000000
3768,4513.000000000000000,-1.985000000000000,9.000000000000000,20.000000000000000,ROCK TOP, ,296378.090061999970000,3236013.942650000100000,-1.985000000000000,1.000000000000000
3769,4514.000000000000000,-1.734000000000000,9.000000000000000,20.000000000000000,ROCK TOP, ,296378.630425999990000,3236014.254439999800000,-1.734000000000000,1.000000000000000
3770,4515.000000000000000,-1.613000000000000,9.000000000000000,20.000000000000000,ROCK TOP, ,296379.454160000020000,3236014.552850000100000,-1.613000000000000,1.000000000000000
3771,4516.000000000000000,-1.577000000000000,9.000000000000000,20.000000000000000,ROCK TOP, ,296380.240501000020000,3236014.898819999800000,-1.577000000000000,1.000000000000000
3772,4517.000000000000000,-1.748000000000000,9.000000000000000,20.000000000000000,ROCK TOP, ,296381.075988999980000,3236015.646120000200000,-1.748000000000000,1.000000000000000
3773,4518.000000000000000,-1.557000000000000,9.000000000000000,20.000000000000000,ROCK TOP, ,296381.854796000000000,3236016.145180000000000,-1.557000000000000,1.000000000000000
3774,4519.000000000000000,-1.710000000000000,9.000000000000000,20.000000000000000,ROCK TOP, ,296382.357811000020000,3236016.581050000200000,-1.710000000000000,1.000000000000000
3775,4520.000000000000000,-1.783000000000000,9.000000000000000,20.000000000000000,ROCK TOP, ,296383.017469000010000,3236017.191459999900000,-1.783000000000000,1.000000000000000
